pH,ionic_strength_mM,zeta_mV_predicted,V_max_kT
6.796610169491526,10.46968825057556,-30.938790300615306,58.619718827450306
6.8474576271186445,10.46968825057556,-31.473963640993194,61.55627256395225
6.898305084745763,10.46968825057556,-32.00913698137108,64.56081364658914
6.9491525423728815,10.46968825057556,-32.544310321748966,67.63353638929766
7.0,10.46968825057556,-33.079483662126854,70.77458697055852
4.0,10.961437206423987,-11.587791930802139,-0.1492998994740279
4.0508474576271185,10.961437206423987,-11.78528170406167,-0.14929989784022996
4.101694915254237,10.961437206423987,-11.982771477321199,-0.14929989617882264
4.1525423728813555,10.961437206423987,-12.180261250580731,-0.14929989448980593
4.203389830508475,10.961437206423987,-12.377751023840265,-0.1492998927731798
4.254237288135593,10.961437206423987,-12.575240797099795,-0.14929989102894425
4.305084745762712,10.961437206423987,-12.772730570359325,-0.1492998892570993
4.3559322033898304,10.961437206423987,-12.970220343618855,-0.14929988745764494
4.406779661016949,10.961437206423987,-13.167710116878387,-0.11805623630881126
4.4576271186440675,10.961437206423987,-13.365199890137918,0.10265768202311212
4.508474576271187,10.961437206423987,-13.562689663397453,0.3337369325826
4.559322033898305,10.961437206423987,-13.760179436656982,0.575104785073139
4.610169491525424,10.961437206423987,-13.957669209916514,0.8265974895452776
4.661016949152542,10.961437206423987,-14.155158983176044,1.0881985606619289
4.711864406779661,10.961437206423987,-14.352648756435574,1.3597840617414967
4.762711864406779,10.961437206423987,-14.550138529695106,1.641274740322583
4.813559322033898,10.961437206423987,-14.747628302954636,1.9327402980810555
4.864406779661017,10.961437206423987,-14.94511807621417,2.23394616629782
4.915254237288136,10.961437206423987,-15.1426078494737,2.5450105120411513
4.966101694915254,10.961437206423987,-15.34009762273323,2.8658243397671255
5.016949152542373,10.961437206423987,-15.537587395992762,3.1963285114293423
5.067796610169491,10.961437206423987,-15.735077169252293,3.5365443670887737
5.118644067796611,10.961437206423987,-15.932566942511828,3.8864753170071724
5.169491525423728,10.961437206423987,-16.130056715771353,4.245929135825656
5.220338983050848,10.961437206423987,-16.327546489030887,4.6151145623284195
5.271186440677966,10.961437206423987,-16.525036262290417,4.993748098242632
5.322033898305085,10.961437206423987,-16.72252603554995,5.38207896119099
5.372881355932203,10.961437206423987,-16.92001580880948,5.779959286406996
5.423728813559322,10.961437206423987,-17.11750558206901,6.18734571607356
5.474576271186441,10.961437206423987,-17.31499535532854,6.6042473418454275
5.52542372881356,10.961437206423987,-17.670890983466144,7.379398153579193
5.576271186440678,10.961437206423987,-18.185192466481805,8.554290421154644
5.627118644067797,10.961437206423987,-18.699493949497466,9.793070179054398
5.677966101694915,10.961437206423987,-19.21379543251313,11.09595668701017
5.728813559322034,10.961437206423987,-19.72809691552879,12.462891770043738
5.779661016949152,10.961437206423987,-20.242398398544452,13.893351305431205
5.830508474576272,10.961437206423987,-20.756699881560127,15.387646097212967
5.88135593220339,10.961437206423987,-21.27100136457579,16.945408928749547
5.932203389830509,10.961437206423987,-21.78530284759145,18.566574113404783
5.983050847457627,10.961437206423987,-22.299604330607114,20.251134227305002
6.033898305084746,10.961437206423987,-22.813905813622775,21.99949898702285
6.084745762711865,10.961437206423987,-23.328207296638443,23.810836815568766
6.135593220338983,10.961437206423987,-23.842508779654096,25.68517844039517
6.186440677966102,10.961437206423987,-24.356810262669768,27.62344526946795
6.237288135593221,10.961437206423987,-24.87111174568543,29.624738473264237
6.288135593220339,10.961437206423987,-25.38541322870109,31.6890104790561
6.338983050847458,10.961437206423987,-25.899714711716754,33.81690195384608
6.389830508474576,10.961437206423987,-26.414016194732415,36.00818038920464
6.4406779661016955,10.961437206423987,-26.928317677748087,38.26203732823908
6.491525423728813,10.961437206423987,-27.44261916076374,40.57896088769889
6.5423728813559325,10.961437206423987,-27.956920643779412,42.95962559303542
6.593220338983051,10.961437206423987,-28.471222126795073,45.402694915308075
6.6440677966101696,10.961437206423987,-28.985523609810738,47.909138437604774
6.694915254237289,10.961437206423987,-29.499825092826406,50.47917573473288
6.745762711864407,10.961437206423987,-30.01412657584206,53.111320813701674
6.796610169491526,10.961437206423987,-30.52842805885773,55.806223207127424
6.8474576271186445,10.961437206423987,-31.042729541873392,58.565773685018556
6.898305084745763,10.961437206423987,-31.557031024889053,61.38795177197264
6.9491525423728815,10.961437206423987,-32.071332507904714,64.27292790179182
7.0,10.961437206423987,-32.58563399092038,67.22082858536498
4.0,11.4762830329519,-12.005021229536549,-0.15606511662987174
4.0508474576271185,11.4762830329519,-12.192498827278953,-0.15606511502419493
4.101694915254237,11.4762830329519,-12.379976425021356,-0.15606511339363718
4.1525423728813555,11.4762830329519,-12.56745402276376,-0.1560651117381985
4.203389830508475,11.4762830329519,-12.754931620506166,-0.1560651100578789
4.254237288135593,11.4762830329519,-12.942409218248569,-0.15606510835267837
4.305084745762712,11.4762830329519,-13.129886815990973,-0.1560651066225969
4.3559322033898304,11.4762830329519,-13.317364413733376,-0.14637103238949406
4.406779661016949,11.4762830329519,-13.50484201147578,0.06491746220310919
4.4576271186440675,11.4762830329519,-13.692319609218183,0.285568448636746
4.508474576271187,11.4762830329519,-13.87979720696059,0.5154510323514707
4.559322033898305,11.4762830329519,-14.067274804702993,0.7545659983077843
4.610169491525424,11.4762830329519,-14.254752402445398,1.0027672169264652
4.661016949152542,11.4762830329519,-14.442230000187799,1.259978587086997
4.711864406779661,11.4762830329519,-14.629707597930203,1.5262485218112714
4.762711864406779,11.4762830329519,-14.817185195672607,1.8013679685109367
4.813559322033898,11.4762830329519,-15.004662793415012,2.0854649942846164
4.864406779661017,11.4762830329519,-15.192140391157416,2.3783835605232455
4.915254237288136,11.4762830329519,-15.37961798889982,2.6801085494880077
4.966101694915254,11.4762830329519,-15.567095586642223,2.9905966128181523
5.016949152542373,11.4762830329519,-15.754573184384627,3.3098462436508576
5.067796610169491,11.4762830329519,-15.94205078212703,3.637901736717044
5.118644067796611,11.4762830329519,-16.129528379869438,3.9745153632519075
5.169491525423728,11.4762830329519,-16.31700597761184,4.319999788169525
5.220338983050848,11.4762830329519,-16.504483575354243,4.674045533630966
5.271186440677966,11.4762830329519,-16.691961173096647,5.03668379351997
5.322033898305085,11.4762830329519,-16.87943877083905,5.408018668184793
5.372881355932203,11.4762830329519,-17.066916368581456,5.787995603265254
5.423728813559322,11.4762830329519,-17.254393966323857,6.176545914178739
5.474576271186441,11.4762830329519,-17.44187156406626,6.573653867944533
5.52542372881356,11.4762830329519,-17.782325175764186,7.316867442489905
5.576271186440678,11.4762830329519,-18.275754801417623,8.443786931115126
5.627118644067797,11.4762830329519,-18.76918442707106,9.630031575416952
5.677966101694915,11.4762830329519,-19.262614052724498,10.875058805440059
5.728813559322034,11.4762830329519,-19.756043678377935,12.179193706251846
5.779661016949152,11.4762830329519,-20.249473304031373,13.541634488690569
5.830508474576272,11.4762830329519,-20.742902929684817,14.963093400753856
5.88135593220339,11.4762830329519,-21.236332555338254,16.442927862645753
5.932203389830509,11.4762830329519,-21.729762180991692,17.981257537984618
5.983050847457627,11.4762830329519,-22.22319180664513,19.578349823503444
6.033898305084746,11.4762830329519,-22.716621432298567,21.233107046303317
6.084745762711865,11.4762830329519,-23.21005105795201,22.947099017099998
6.135593220338983,11.4762830329519,-23.703480683605438,24.71902803353525
6.186440677966102,11.4762830329519,-24.196910309258882,26.549133159080068
6.237288135593221,11.4762830329519,-24.69033993491232,28.43753505363135
6.288135593220339,11.4762830329519,-25.183769560565757,30.384216854686855
6.338983050847458,11.4762830329519,-25.677199186219195,32.38900366947987
6.389830508474576,11.4762830329519,-26.170628811872632,34.45153880975715
6.4406779661016955,11.4762830329519,-26.66405843752608,36.57295545731492
6.491525423728813,11.4762830329519,-27.157488063179507,38.75238802043268
6.5423728813559325,11.4762830329519,-27.65091768883295,40.989382458767444
6.593220338983051,11.4762830329519,-28.14434731448639,43.28524772586446
6.6440677966101696,11.4762830329519,-28.637776940139826,45.63883880024203
6.694915254237289,11.4762830329519,-29.13120656579327,48.04965548629047
6.745762711864407,11.4762830329519,-29.6246361914467,50.5203160070468
6.796610169491526,11.4762830329519,-30.118065817100145,53.04830091992261
6.8474576271186445,11.4762830329519,-30.611495442753583,55.633859170531935
