294	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
kappa_casein_frag.pdb	-2.358501	4.961500	-12.094500
-1.308997	0.866955	-0.931351	245	31	82	697.16
-0.523599	1.741644	-2.695914	284	51	28	697.01
-2.356194	1.194549	-0.801900	269	69	70	696.91
-0.261799	1.696674	-1.253233	2	38	17	696.69
2.879793	1.756530	-2.105156	290	0	21	696.51
0.785398	2.455966	-0.641220	293	268	291	696.15
-2.617994	1.510910	-0.740472	283	250	19	696.14
-1.832596	2.251330	-2.330739	226	26	19	695.86
2.094395	1.545873	-1.877082	281	12	17	695.86
-2.094395	1.134497	-1.109631	5	278	288	695.82
2.356194	1.569311	-3.003978	282	283	30	695.67
0.785398	1.504028	0.636812	18	267	18	695.61
2.617994	1.413347	-1.339188	257	290	6	695.57
2.094395	1.736875	3.023612	259	268	37	695.55
-1.308997	0.615174	-0.666022	253	36	83	695.36
2.879793	1.904882	-1.478089	251	255	22	695.30
2.094395	1.510910	-0.740472	45	25	47	695.22
-2.879793	1.846342	-1.796954	270	69	36	695.03
0.000000	2.187132	-0.479875	272	285	7	694.95
-0.261799	0.290380	-0.796960	258	15	84	694.93
2.617994	0.418037	1.360082	3	57	72	694.85
-0.523599	1.732874	-0.951685	14	35	22	694.57
0.000000	1.836682	-0.676006	8	50	31	694.53
-3.141593	0.674054	1.013609	278	53	57	694.37
-0.785398	0.674054	1.013609	282	1	53	694.14
-1.308997	1.391910	3.030322	240	277	51	694.06
-0.261799	1.367556	0.358405	13	31	36	693.96
2.356194	0.961715	0.014085	252	19	22	693.91
0.000000	1.732874	-0.951685	290	19	19	693.87
-1.570796	2.104282	-0.813972	16	1	33	693.69
0.000000	1.904882	-1.478089	288	48	22	693.67
-0.785398	1.014500	0.906702	1	9	45	693.49
2.356194	1.569311	-3.003978	3	11	36	692.78
-2.879793	0.906588	1.252948	266	54	50	692.65
2.356194	1.247695	1.809890	266	284	45	692.29
0.785398	1.875281	0.107086	272	63	55	692.21
1.308997	1.134796	2.434290	263	10	42	692.17
-0.523599	0.866955	-0.931351	247	0	80	692.11
-0.523599	1.488617	1.159546	6	34	53	692.08
2.617994	1.846342	-1.796954	280	0	20	692.05
-1.047198	1.391910	3.030322	251	266	51	691.85
-1.308997	1.766067	2.153843	265	12	44	691.84
0.000000	0.910508	1.903534	2	266	53	691.74
1.832596	0.419640	2.974122	2	50	87	691.63
2.617994	1.195355	1.200319	258	281	43	691.39
-1.047198	2.356369	3.005869	13	72	67	691.33
1.308997	0.640596	-2.797608	15	35	89	691.26
2.879793	1.756530	-2.105156	276	260	14	691.19
1.308997	0.618092	2.539118	25	33	75	691.09
-0.261799	1.732874	-0.951685	9	41	22	691.09
0.000000	1.554776	0.100351	16	58	43	691.06
-3.141593	1.846342	-1.796954	291	16	19	690.90
-2.879793	2.164094	-2.991358	239	63	9	690.62
2.094395	1.756530	-2.105156	257	290	19	690.55
-0.785398	1.374601	-2.456031	277	37	24	690.48
2.617994	1.569311	-3.003978	284	261	23	690.45
-1.047198	2.033014	2.977192	253	285	26	690.45
2.356194	2.164094	-2.991358	269	261	49	690.20
-0.261799	1.195355	1.200319	275	266	36	690.06
-1.047198	0.379747	-1.713059	282	23	91	690.06
-0.261799	1.025536	1.576859	288	283	50	690.05
0.261799	1.014500	0.906702	2	269	44	690.03
-1.570796	1.599406	1.426070	7	17	55	689.68
-2.617994	1.256302	0.062705	267	15	32	689.58
-2.094395	2.164094	-2.991358	226	26	14	689.47
-1.308997	1.391910	3.030322	238	270	48	689.44
-2.094395	2.164094	-2.991358	227	26	15	689.26
2.617994	1.014500	0.906702	268	20	43	689.15
-2.879793	2.104282	-0.813972	293	82	19	688.77
2.879793	1.301460	-0.509251	256	293	19	688.72
1.570796	1.214854	-1.966664	32	21	80	688.61
-2.879793	1.256302	0.062705	289	73	41	688.56
2.356194	0.618092	2.539118	289	48	70	688.55
1.570796	1.391910	3.030322	19	23	52	688.40
0.261799	1.721184	-0.153948	6	61	43	688.10
0.261799	1.982574	-1.115518	287	23	19	688.10
2.879793	2.164094	-2.991358	4	266	50	687.97
-2.617994	2.349581	-2.702517	233	53	6	687.80
-0.261799	1.982574	-1.115518	274	6	15	687.33
-2.617994	1.836682	-0.676006	278	83	31	687.21
2.879793	1.617114	-1.572037	282	4	15	687.15
2.617994	1.113094	-0.272241	251	9	19	687.13
2.879793	1.256302	0.062705	290	51	32	687.08
2.356194	1.413430	2.550734	284	1	46	686.96
-1.570796	0.615174	-0.666022	258	43	83	686.80
2.094395	1.569311	-3.003978	258	268	23	686.74
-3.141593	0.674054	1.013609	270	21	48	686.50
0.000000	1.301460	-0.509251	2	15	24	686.41
-2.356194	0.866955	-0.931351	278	55	85	686.33
1.308997	1.721184	-0.153948	237	65	47	686.31
1.308997	0.370812	-2.547742	288	35	94	686.11
-1.570796	2.251330	-2.330739	228	12	19	686.04
-2.879793	1.554776	0.100351	273	270	43	685.97
1.570796	1.413347	-1.339188	41	3	68	685.88
-2.617994	2.588535	-2.976617	267	42	10	685.85
-1.308997	2.104282	-0.813972	19	9	33	685.76
2.094395	0.864993	2.278281	292	26	58	685.71
-0.261799	1.195355	1.200319	276	266	36	685.62
0.261799	0.700570	1.559208	9	271	60	685.58
2.617994	1.870545	-2.976234	290	285	36	685.42
-1.047198	0.290380	-0.796960	268	38	90	685.09
-1.308997	2.456751	-1.503343	229	17	7	684.96
2.094395	1.335669	0.897240	272	29	46	684.88
0.000000	1.413347	-1.339188	291	41	11	684.84
1.832596	2.164094	-2.991358	244	276	49	684.78
-1.570796	0.866955	-0.931351	249	38	75	684.70
2.617994	1.256302	0.062705	284	43	32	684.50
-0.261799	0.615174	-0.666022	251	8	90	684.47
-1.832596	2.579248	-2.364801	233	21	1	684.40
0.523599	2.115563	0.685730	281	48	74	684.19
-0.261799	1.846342	-1.796954	279	23	20	684.18
-0.785398	2.164094	-2.991358	272	33	36	684.14
-1.832596	2.478122	2.609777	28	44	80	684.05
2.094395	1.732874	-0.951685	45	28	39	683.99
1.832596	2.153910	-1.714959	45	30	25	683.92
-2.094395	1.433411	-1.035986	250	55	52	683.40
0.000000	1.696674	-1.253233	292	46	18	683.27
-2.617994	0.961715	0.014085	278	68	56	683.27
2.356194	0.910508	1.903534	281	18	52	682.86
2.879793	1.218453	2.777284	2	1	40	682.82
-0.261799	2.579248	-2.364801	285	78	63	682.74
-2.094395	2.349581	-2.702517	229	29	9	682.67
1.308997	1.135813	-2.658866	36	28	76	682.38
-1.308997	1.574060	2.783565	253	3	45	682.34
0.261799	1.836682	-0.676006	3	70	35	682.30
-0.785398	1.599406	1.426070	16	50	62	681.93
-0.261799	1.417623	-0.202254	13	29	26	681.87
-2.879793	0.831641	0.616218	272	56	50	681.59
-1.047198	1.599406	1.426070	31	50	67	681.50
-1.047198	2.456751	-1.503343	232	2	7	681.48
-0.261799	1.617114	-1.572037	293	44	15	681.48
